=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.12.22 19:49:01 =~=~=~=~=~=~=~=~=~=~=~=
_4.7205,E,2,10,0.9,558.8,M,-79.0,M,,*6,0,0,2,-1,0,2,95524,29,0,0,14725,8193$
$GPGGA 48,142052,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95521,29,0,0,14733,8193$
$GPGGA 48,142053,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95521,29,0,0,257,8193$
$GPGGA 48,142054,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95521,29,0,0,14791,8193$
$GPGGA 48,142055,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95524,29,0,0,14783,8193$
$GPGGA 48,142056,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-3,0,2,95521,29,0,0,10115,8193$
$GPGGA 48,142057,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95524,29,0,0,257,8193$
$GPGGA 48,142058,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95521,29,0,0,14713,8193$
$GPGGA 48,142059,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95521,29,0,0,14847,8193$
$GPGGA 48,142100,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95521,29,0,0,14725,8193$
$GPGGA 48,142101,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95518,29,0,0,14843,8193$
$GPGGA 48,142102,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95524,29,0,0,257,8193$
$GPGGA 48,142103,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95518,29,0,0,14719,8193$
$GPGGA 48,142104,1728.3731,N,07834.7207,E,2,09,1.2,558.6,M,-79.0,M,,*6,0,0,2,-3,0,2,95512,29,0,0,14839,8193$
$GPGGA 48,142105,1728.3731,N,07834.7207,E,2,09,1.2,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95530,29,0,0,14653,8193$
$GPGGA 48,142106,1728.3731,N,07834.7207,E,2,09,1.2,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95527,29,0,0,257,8193$
$GPGGA 48,142107,1728.3731,N,07834.7208,E,2,09,1.2,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95518,29,0,0,14757,8193$
$GPGGA 48,142108,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95524,29,0,0,14707,8193$
$GPGGA 48,142109,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95512,29,0,0,14651,8193$
$GPGGA 48,142110,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95521,29,0,0,14733,8193$
$GPGGA 48,142111,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,0,0,2,95527,29,0,0,14809,8193$
$GPGGA 48,142112,1728.3731,N,07834.7207,E,2,10,0.9,558.5,M,-79.0,M,,*6,0,0,2,-1,0,2,95533,29,0,0,14837,8193$
$GPGGA 48,142113,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95515,29,0,0,14835,8193$
$GPGGA 48,142114,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95515,29,0,0,257,8193$
$GPGGA 48,142115,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95518,29,0,0,15119,8193$
